# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669825444, 1067, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1915.71
1669825449, 1070, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1941.02
1669825454, 1073, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1919.21
1669825459, 1076, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1926.09
1669825464, 1080, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1933.00
1669825469, 1083, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1935.36
1669825474, 1086, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1933.73
1669825479, 1089, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1943.67
1669825485, 1093, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1944.11
1669825490, 1096, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1940.24
1669825495, 1099, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1911.97
1669825500, 1102, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1899.31
1669825505, 1106, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1922.31
1669825510, 1109, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1915.58
1669825515, 1112, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1904.82
1669825520, 1115, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1919.06
1669825525, 1119, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1929.97
1669825530, 1122, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1928.51
1669825535, 1125, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1930.87
1669825541, 1129, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1928.78
1669825546, 1132, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1935.32
1669825551, 1136, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1946.81
1669825556, 1139, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1914.99
1669825561, 1142, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1896.01
1669825566, 1145, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1917.56
1669825571, 1149, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1900.39
1669825576, 1152, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1932.29
1669825581, 1155, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1932.15
1669825586, 1159, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1927.46
1669825591, 1162, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1947.57
1669825597, 1165, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1944.27
1669825602, 1169, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1933.86
1669825607, 1172, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1946.40
1669825612, 1176, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1901.35
1669825617, 1179, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1924.17
1669825622, 1182, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1874.76
1669825627, 1185, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1927.94
1669825632, 1189, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1941.47
1669825638, 1192, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1934.34
1669825643, 1196, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1941.65
1669825648, 1199, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1942.54
1669825653, 1202, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1942.13
1669825658, 1205, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1918.01
1669825663, 1209, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1937.84
1669825668, 1212, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1939.44
1669825674, 1215, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1891.21
1669825679, 1219, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1891.16
1669825684, 1222, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1931.09
1669825689, 1225, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1907.45
1669825694, 1229, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1915.67
1669825699, 1232, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1911.72
1669825704, 1235, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1925.24
1669825710, 1239, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1914.20
1669825715, 1242, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1924.62
1669825720, 1245, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1928.93
1669825725, 1249, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1926.01
1669825730, 1252, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1923.50
1669825735, 1255, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1903.35
1669825740, 1258, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1880.57
1669825746, 1262, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1907.79
1669825751, 1265, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1893.43
1669825756, 1268, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1916.63
1669825761, 1271, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1928.53
1669825766, 1274, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1932.77
1669825771, 1278, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1916.68
1669825776, 1281, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1922.58
1669825781, 1284, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1904.36
1669825786, 1288, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1919.46
1669825791, 1291, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1903.70
1669825796, 1294, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1902.80
1669825802, 1298, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1905.27
1669825807, 1301, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1928.25
1669825812, 1304, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1916.18
1669825817, 1307, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1922.91
1669825822, 1310, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1917.81
1669825827, 1314, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1922.74
1669825832, 1317, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1926.09
1669825837, 1320, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1899.26
1669825842, 1324, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1892.38
1669825847, 1327, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1931.76
1669825852, 1330, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1923.70
1669825857, 1333, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1916.01
1669825863, 1337, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1898.01
1669825868, 1340, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1915.62
1669825873, 1344, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1917.51
1669825878, 1347, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1925.60
1669825883, 1350, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1922.54
1669825888, 1353, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1929.45
1669825893, 1357, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1934.07
1669825898, 1360, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1922.76
1669825903, 1363, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1903.33
1669825908, 1367, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1916.32
1669825914, 1370, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1878.70
1669825919, 1374, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1879.51
1669825924, 1377, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1922.32
1669825929, 1380, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1939.90
1669825934, 1383, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1943.28
1669825939, 1387, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1903.06
1669825944, 1390, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1940.74
1669825949, 1393, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1932.47
1669825955, 1397, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1932.43
1669825960, 1400, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1936.81
1669825965, 1404, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1897.23
1669825970, 1407, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1926.20
1669825975, 1410, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1900.89
1669825980, 1413, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1894.02
1669825985, 1417, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1939.64
1669825991, 1420, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1918.81
1669825996, 1424, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1942.80
1669826001, 1427, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1933.75
1669826006, 1430, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1940.14
1669826011, 1434, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1927.82
1669826016, 1437, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1935.60
1669826021, 1441, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1938.33
1669826027, 1444, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1916.75
1669826032, 1447, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1906.67
1669826037, 1450, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1896.56
1669826042, 1454, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1907.31
1669826047, 1457, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1921.95
1669826052, 1460, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1905.31
1669826057, 1464, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1926.07
1669826062, 1467, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1917.61
1669826068, 1470, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1913.00
1669826073, 1474, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1911.49
1669826078, 1477, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1899.49
1669826083, 1480, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1900.73
1669826088, 1484, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1911.84
1669826093, 1487, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1925.39
1669826098, 1490, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1874.63
1669826103, 1494, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1928.65
1669826108, 1497, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1934.25
1669826113, 1500, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1940.83
1669826118, 1504, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1949.76
1669826123, 1507, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1946.03
1669826128, 1510, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1953.88
1669826134, 1514, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1939.53
1669826139, 1517, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1913.53
1669826144, 1520, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1917.10
1669826149, 1524, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1913.71
1669826154, 1527, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1901.96
1669826159, 1530, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1859.86
1669826164, 1533, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1903.27
1669826169, 1536, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1921.00
1669826174, 1540, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1921.34
1669826179, 1543, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1936.85
1669826184, 1546, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1935.24
1669826190, 1550, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1932.56
1669826195, 1553, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1912.39
1669826200, 1556, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1946.72
1669826205, 1560, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1925.21
1669826210, 1563, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1917.18
1669826215, 1567, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1887.25
1669826220, 1570, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1897.12
1669826225, 1573, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1934.85
1669826230, 1576, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1913.33
1669826235, 1580, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1935.53
1669826240, 1583, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1920.62
1669826245, 1586, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1928.76
1669826250, 1590, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1927.56
1669826255, 1593, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1923.69
1669826261, 1596, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1928.42
1669826266, 1600, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1934.61
1669826271, 1603, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1925.72
1669826276, 1607, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1884.99
1669826281, 1610, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1897.64
1669826286, 1613, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1930.15
1669826291, 1617, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1905.72
1669826297, 1620, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1926.70
1669826302, 1623, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1911.48
1669826307, 1627, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1918.61
1669826312, 1630, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1917.64
1669826317, 1633, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1933.27
1669826323, 1637, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1937.28
1669826328, 1640, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1898.85
1669826333, 1644, 0, 5, 0, 0, 0.16%, 0, 0, 1, 1916.82
1669861820, 1645, 3, 5, 0, 0, 0.16%, 0, 0, 1, 0.00
1669861825, 1646, 1, 5, 0, 0, 0.16%, 0, 0, 1, 396.76
1669861830, 1649, 1, 5, 0, 0, 0.16%, 0, 0, 1, 1577.26
1669861835, 1652, 4, 5, 0, 0, 0.16%, 0, 0, 1, 1937.23
1669861840, 1655, 3, 5, 0, 0, 0.16%, 0, 0, 1, 1650.47
1669861845, 1657, 2, 5, 0, 0, 0.16%, 0, 0, 1, 1183.92
