# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669868721, 311, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1021.06
1669868726, 313, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1038.75
1669868731, 315, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1036.74
1669868736, 316, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1035.82
1669868741, 318, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1027.23
1669868746, 319, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1039.23
1669868751, 321, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1030.98
1669868756, 323, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1037.49
1669868761, 324, 14, 20, 0, 0, 0.20%, 0, 0, 3, 1038.07
1669868766, 325, 14, 20, 0, 0, 0.20%, 0, 0, 3, 993.87
1669868772, 327, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1014.65
1669868777, 328, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1035.61
1669868782, 330, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1044.17
1669868787, 331, 11, 20, 0, 0, 0.20%, 0, 0, 3, 1044.31
1669868792, 333, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1040.64
1669868797, 334, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1041.28
1669868802, 336, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1034.96
1669868807, 338, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1041.57
1669868813, 339, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1040.23
1669868818, 341, 5, 20, 0, 0, 0.20%, 0, 0, 3, 1037.78
1669868823, 342, 18, 20, 0, 0, 0.20%, 0, 0, 3, 1036.81
1669868828, 344, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1040.79
1669868833, 346, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1031.13
1669868838, 347, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1046.74
1669868843, 348, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1043.39
1669868849, 350, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1030.73
1669868854, 351, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1032.51
1669868859, 353, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1041.21
1669868864, 355, 3, 20, 0, 0, 0.20%, 0, 0, 3, 1028.24
1669868869, 356, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1040.48
1669868874, 357, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1043.73
1669868879, 359, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1038.24
1669868885, 361, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1037.39
1669868890, 361, 19, 20, 0, 0, 0.20%, 0, 0, 3, 727.61
1669868895, 362, 9, 20, 0, 0, 0.20%, 0, 0, 3, 629.90
1669868900, 364, 4, 20, 0, 0, 0.20%, 0, 0, 3, 900.38
1669868905, 365, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1090.06
1669868910, 367, 3, 20, 0, 0, 0.20%, 0, 0, 3, 1129.65
1669868915, 368, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1136.83
1669868920, 370, 2, 20, 0, 0, 0.20%, 0, 0, 3, 1130.03
1669868925, 371, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1129.64
1669868930, 372, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1136.38
1669868935, 374, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1139.88
1669868941, 376, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1140.74
1669868946, 377, 17, 20, 0, 0, 0.20%, 0, 0, 3, 1132.48
1669868951, 379, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1115.96
1669868956, 380, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1117.54
1669868961, 382, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1137.63
1669868966, 383, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1128.51
1669868972, 385, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1123.38
1669868977, 386, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1036.82
1669868982, 387, 4, 20, 0, 0, 0.20%, 0, 0, 3, 808.67
1669868987, 388, 19, 20, 0, 0, 0.20%, 0, 0, 3, 980.74
1669868992, 390, 6, 20, 0, 0, 0.20%, 0, 0, 3, 977.53
1669868997, 391, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1016.83
1669869002, 392, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1025.88
1669869008, 394, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1023.75
1669869013, 395, 12, 20, 0, 0, 0.20%, 0, 0, 3, 1029.82
1669869018, 396, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1040.92
1669869023, 398, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1039.01
1669869028, 399, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1036.38
1669869033, 401, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1039.04
1669869038, 402, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1051.12
1669869043, 404, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1029.78
1669869049, 405, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1045.60
1669869054, 407, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1048.10
1669869059, 408, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1040.02
1669869064, 410, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1038.82
1669869069, 412, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1030.44
1669869075, 413, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1033.35
1669869080, 414, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1035.42
1669869085, 416, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1038.94
1669869090, 417, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1040.45
1669869095, 419, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1037.30
1669869100, 420, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1041.43
1669869105, 422, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1036.97
1669869110, 423, 18, 20, 0, 0, 0.20%, 0, 0, 3, 1038.18
1669869115, 425, 5, 20, 0, 0, 0.20%, 0, 0, 3, 1039.13
1669869120, 426, 9, 20, 0, 0, 0.20%, 0, 0, 3, 1044.74
1669869126, 428, 5, 20, 0, 0, 0.20%, 0, 0, 3, 1039.20
1669869131, 429, 9, 20, 0, 0, 0.20%, 0, 0, 3, 952.82
1669869136, 430, 19, 20, 0, 0, 0.20%, 0, 0, 3, 992.49
1669869141, 432, 6, 20, 0, 0, 0.20%, 0, 0, 3, 958.82
1669869146, 433, 9, 20, 0, 0, 0.20%, 0, 0, 3, 990.74
1669869151, 435, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1025.97
1669869156, 436, 6, 20, 0, 0, 0.20%, 0, 0, 3, 903.44
1669869161, 437, 9, 20, 0, 0, 0.20%, 0, 0, 3, 906.79
1669869166, 438, 10, 20, 0, 0, 0.20%, 0, 0, 3, 1000.84
1669869171, 439, 16, 20, 0, 0, 0.20%, 0, 0, 3, 1019.19
1669869176, 441, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1045.21
1669869182, 442, 19, 20, 0, 0, 0.20%, 0, 0, 3, 1001.55
1669869187, 444, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1038.02
1669869192, 445, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1027.89
1669869197, 446, 19, 20, 0, 0, 0.20%, 0, 0, 3, 995.06
1669869202, 448, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1001.62
1669869207, 449, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1033.03
1669869212, 451, 6, 20, 0, 0, 0.20%, 0, 0, 3, 1047.63
1669869217, 452, 8, 20, 0, 0, 0.20%, 0, 0, 3, 1051.50
1669869223, 454, 4, 20, 0, 0, 0.20%, 0, 0, 3, 1044.54
